日期,標題,網址,內容
"2014-11-29 22:49:34","桃議員出爐  名嘴臉書達人出線",http://www.cna.com.tw/news/aipl/201411290359-1.aspx,"（中央社記者邱俊欽桃園29日電）首屆桃園直轄市議員選舉出爐，名嘴黃敬平、經營臉書有成的王浩宇都出線，但幾名現任鄉鎮市長意外落馬，跌破眼鏡。  九合一選舉，除了國民黨桃園市長候選人吳志揚輸掉被藍營視為鐵票區的桃園市長寶座外，而意外的選舉結果，也出現在市議員選情中。  其中以綠黨身分參選，並且以經營臉書「我是中壢人」起家的26歲王浩宇，在第7選區（中壢市）中開出紅盤，一舉開出1萬6000多票；沒有傳統行政資源奧援下，首次出征就當選市議員，成為最大黑馬。  經常出現在電視政論節目，以「名嘴」身分參選的黃敬平，首次登場就拿下第8選區（平鎮市）第2高票，令人見見識威力。  曾經擔任立委，轉戰或蟬聯市議員的民進黨陳宗義高票落選，前台聯立委邱創良也低票開出。  前國民黨籍立委林正峰、前民進黨立委郭榮宗都順利出線，當選市議員。  最令地方人士意外的是，幾位卸任的鄉鎮市長，在擁有行政資源下卻意外落馬，包括平鎮市長陳萬得、八德市長何正森、復興鄉長林信義等3名國民黨籍候選人，都大意失荊州。  但桃園市長蘇家明（國）、中壢市長魯明哲（國）、龜山鄉長陳志謀（民）、觀音鄉長歐炳辰（無）則順利當選，成為幾家歡樂幾家愁。  目前桃園縣內蟬聯8屆議員，並且順利連任成功的謝彰文（國）、黃婉如（國）也都展現資深議員的深耕威力，在平鎮、桃園區出線。  另外，現任國民黨籍桃園縣議會議長邱奕勝、民進黨桃園縣黨部主委陳賴素美都順利蟬聯。  正確選舉結果，以中央選舉委員會公告為準。1031129"
"2014-11-29 22:52:03",桃市議員／國民黨29席、民進黨20席,http://www.nownews.com/n/2014/11/29/1527279,"政治中心／桃園報導 \r     \r  根據中央選舉委員會今（29）晚統計，民國103年桃園市第1選區桃園區議員當選者為萬美玲（國）、黃景熙（民）、李曉鐘（國）、蘇家明（國）、范綱祥（民）、黃婉如（國）、陳美梅（國）、詹江村（國）、李光達（台）、林政賢（國）、邱素芬（民）。 \r 第2選區（龜山區）為陳志謀（民）、林正峰（國）、林俐玲（民）、李雲強（國）；第3選區八德區為趙正宇（無）、蔡永芳（民）、呂林小鳳（民）、劉茂羣（國）、呂淑真（國）。 \r 第4選區蘆竹區為許清順（民）、郭麗華（民）、劉勝全（無）、陳麗莉（國）；第5選區大園區議員當選人為游吾和（民）、徐其萬（民）；第6選區大溪、復興區為陳治文（民）、李柏坊（國）、楊朝偉（國）；第7選區中壢為魯明哲（國）、王浩宇（綠）、邱奕勝（國）、彭俊豪（民）、黃傅淑香（民）、劉曾玉春（無）、梁為超（國）、袁明星（民）、張運炳（無）、葉明月（國）。 \r 第8選區平鎮區為謝彰文（國）、黃敬平（國）、劉仁照（民）、楊家俍（民）、舒翠玲（國）、莊玉輝（無）；第9選區楊梅區為陳賴素美（民）、張火爐（民）、周玉琴（國）、李家興（國）；第10選龍潭區為張肇良（民）、徐玉樹（國）、閻中傑（國）；第11選區新屋區為邱佳亮（無）；第12選區觀音區為郭榮宗（民）、歐炳辰（無）。 \r 第13選區與第14選區山地原住民為楊進福（國）、吳春芳（國）、林志強（無）、陳瑛（國）、蘇志強（無）。總計國民黨29席、民進黨20席、無黨籍9席、綠黨1席、台聯1席。"
"2014-11-29 21:49:58",快訊／綠黨議員候選人　竹縣周江杰、桃市王浩宇當選,http://www.ettoday.net/news/20141129/432467.htm,"政治中心／台北報導  \r 台灣政黨綠黨於台灣各地推出10名候選人，2014地方公職人員選舉29日下午4時投票結束，隨即進行開票。綠黨推出之新竹縣議員候選人周江杰以4,142票當選，及桃園市議員(中壢選區)候選人王浩宇以15,591票當選。  http:\/\/static.ettoday.net\/images\/834\/d834928.jpg  ▲綠黨宣傳口號。（圖／取自綠黨臉書粉絲團）  \r 綠黨推出10名候選人，基隆市議員(七堵選區)候選人張明麗、新北市議員(淡水、八里、石門、三芝選區)候選人王鐘銘、新北市議員(土城、樹林、三峽、鶯歌選區)候選人楊木萬、桃園市議員(桃園選區)候選人羅岳峰、桃園市議員(平鎮選區)候選人湯琳翔、桃園市議員(中壢選區)候選人 王浩宇、新竹縣議員(竹東、五峰選區)候選人周江杰、高雄市議員(三民區)候選人梁益誌、澎湖縣議員(馬公選區)候選人傅靜凡、台北市里長(中正區文祥里)候選人張安東。  \r 綠黨共同政見有廢除核四，核電歸零、開放議會，選制改革、多元成家、友善校園、及推動簽署兩岸人權協議等。 \r ▼九合一大選開票結果來了！ \r http:\/\/static.ettoday.net\/images\/829\/d829697.jpg \r ●【台北市】 市長、議員當選名單、票數一次看！ \r ●【新北市】 市長、議員當選名單、票數一次看！ \r ●【桃園市】 市長、議員當選名單、票數一次看！ \r ●【台中市】 市長、議員當選名單、票數一次看！ \r ●【台南市】 市長、議員當選名單、票數一次看！ \r ●【高雄市】 市長、議員當選名單、票數一次看！ \r ●【其他縣市】 市長、議員當選名單、票數一次看！ \r ▼【大選懶人包】任何細節都不錯過！ \r http:\/\/static.ettoday.net\/images\/829\/d829698.jpg"
"2014-11-29 21:49:58",快訊／綠黨議員候選人　竹縣周江杰、桃市王浩宇當選,http://www.ettoday.net/news/20141129/432467.htm,"政治中心／台北報導  \r 台灣政黨綠黨於台灣各地推出10名候選人，2014地方公職人員選舉29日下午4時投票結束，隨即進行開票。綠黨推出之新竹縣議員候選人周江杰以4,142票當選，及桃園市議員(中壢選區)候選人王浩宇以15,591票當選。  http:\/\/static.ettoday.net\/images\/834\/d834928.jpg  ▲綠黨宣傳口號。（圖／取自綠黨臉書粉絲團）  \r 綠黨推出10名候選人，基隆市議員(七堵選區)候選人張明麗、新北市議員(淡水、八里、石門、三芝選區)候選人王鐘銘、新北市議員(土城、樹林、三峽、鶯歌選區)候選人楊木萬、桃園市議員(桃園選區)候選人羅岳峰、桃園市議員(平鎮選區)候選人湯琳翔、桃園市議員(中壢選區)候選人 王浩宇、新竹縣議員(竹東、五峰選區)候選人周江杰、高雄市議員(三民區)候選人梁益誌、澎湖縣議員(馬公選區)候選人傅靜凡、台北市里長(中正區文祥里)候選人張安東。  \r 綠黨共同政見有廢除核四，核電歸零、開放議會，選制改革、多元成家、友善校園、及推動簽署兩岸人權協議等。 \r ▼九合一大選開票結果來了！ \r http:\/\/static.ettoday.net\/images\/829\/d829697.jpg \r ●【台北市】 市長、議員當選名單、票數一次看！ \r ●【新北市】 市長、議員當選名單、票數一次看！ \r ●【桃園市】 市長、議員當選名單、票數一次看！ \r ●【台中市】 市長、議員當選名單、票數一次看！ \r ●【台南市】 市長、議員當選名單、票數一次看！ \r ●【高雄市】 市長、議員當選名單、票數一次看！ \r ●【其他縣市】 市長、議員當選名單、票數一次看！ \r ▼【大選懶人包】任何細節都不錯過！ \r http:\/\/static.ettoday.net\/images\/829\/d829698.jpg"
"2014-11-30 17:29:53","臉書世代選議員  藍綠資深議員「都掛了」",http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS3/9100948.shtml,"【中央社╱桃園30日電】 2014.11.30 05:24 pm 桃園市議員當選名單中，中壢區綠黨候選人王浩宇高票當選，他以「我是中壢人」粉絲團竄起的過程，令人見識科技時代的威力。 傳統選戰打法，是鎖定組織動員的綿密系統，靠著「一步一腳印、勤握每一雙手」，甚至透過支持者的口耳傳播，讓候選人內心更紮實。 但是今年中壢選區新科議員當選人王浩宇，不是走組織動員的老路，而是長年來以經營臉書（facebook)的方式，樹立對中壢的關心。 有些政治人物多在選舉前後才用臉書和青年選民搏感情，選後則「自動下架」，也未曾有更大熱情持續經營，畢竟有「臉書」，和經營「臉書粉絲團」有程度差異。 25歲的王浩宇首戰投入中壢區選戰，這個選區中有現任桃園縣議會議長邱奕勝、也有現任中壢市長魯明哲，更有藍綠各黨蟬聯多屆的資深議員。 在22搶10的中壢選區中，王浩宇拿下1萬6269票，僅次於擁有豐富行政資源的魯明哲，更贏過議會龍頭的邱奕勝。在他強力吸票下，讓藍綠資深議員「都掛了」。 選前不少人質疑王浩宇這樣的新人是否造成威脅？但是越近選舉，很多候選人已經預判「這一席鐵定要讓給他」的氛圍無法改變；新型態的選戰打法，顛覆傳統思維中所認知「網路是空氣票」、「新世代不投票」等刻板印象。 王浩宇在競選感言中表示，勝選除了運用網路及勤走社團外，從「太陽花學運」等各項喚起青年覺醒，才是最關鍵的過程。 從他成立的「我是中壢人」的臉書中，也可以看出網路世代中，結合智慧型手機的便利性，「快閃即Po」的特性，讓許多鄰里間需要知道的訊息，分享給粉絲團的成員。 此外，他也提供食衣住行育樂等資訊，讓粉絲「快速參與、快速回應」，並且藉由更多的連結，變化無窮，十分有趣，吸引更多粉絲關注臉書的發展。 尤其臉書世界的軟性資訊，不需要太多「正經八百」，談笑間的分享，比起參加造勢晚會激情有趣的多；「鄉民不喜歡，馬上可以跳下一則」，不用像政見發表的長篇大論。 中壢市雖為桃園的第二大票倉，也曾經因為「中壢事件」，被視為民主聖地，但這對於年輕世代選民距離遙遠，所以他們無法感受傳統地方政治氛圍；但透過臉書，卻可隨時分享、討論、發表訊息。 王浩宇的成功經驗，可能刺激更多年輕世代的「鄉民們」願意利用這種方式，關心所屬的居住空間；未來或許會有更多「我是XX人」的網路人因而從政崛起。"
"2014-11-30 17:39:36",「我是中壢人」虛轉實　王浩宇高票當選桃園市議員,http://www.ettoday.net/news/20141130/432890.htm,"http:\/\/static.ettoday.net\/images\/835\/d835541.jpg \r ▲ 六都最年輕！「我是中壢人」，團長王浩宇高票當選市議員。 \r 地方中心／桃園報導 \r 九合一大選，很多候選人打出網路牌，開設臉書粉絲專頁，桃園中壢也有1名政治素人參選市議員，他就是「我是中壢人」粉絲頁的創辦人兼團長，26歲的王浩宇這次帶著26萬人按讚的網路高人氣，決定跳出來從政，也不負眾望，以第2高票當選中壢區市議員，他也希望未來有更多年輕人，可以一起走入議會勇敢發聲。 \r 戴著眼睛，穿著T-shirt散發書生的氣質，外觀看起來沒幾歲，這次九合一選舉，桃園市中壢區綠黨市議員當選人王浩宇是這次六都市議員選舉最年輕的當選人，王浩宇指出，「其實一開始覺得（得票數）應該會在中間，沒有辦法衝這麼高，只是後來應該是這次年輕人投票率還蠻高的，所以有這樣的成績，所以還蠻感動的。」 \r 王浩宇今年26歲，說到他，大家可能有點陌生，但是他所創辦的「我是中壢人」臉書粉絲團，很多人一定聽過，擁有26萬粉絲，內容常有針對桃園中壢的時政評論，其實王浩宇就是這個粉絲專業的創辦人兼團長。 \r 傳統的選戰打法是組織動員、一步一腳印再透過口耳傳播塑造候選人形象達到拉票目的，很多政治人物設有臉書或是粉絲團，但平常疏於經營，是選前才急忙攬客搶「按讚」，選後又是晾在一旁，聊備一格。 \r ▼ 網路選戰漸成主流，我是中壢人人氣達26萬。（圖／翻攝自王浩宇臉書） \r http:\/\/static.ettoday.net\/images\/835\/d835540.jpg \r 王浩宇就是憑藉「經營」來表達對地方事關注，他表示，「其實我們一開始沒有想到網路可以虛轉實的這麼成功，但是我們其實很認真的把年輕人催出來投票，我們希望年輕人可以從政，那我希望透過這樣的一個經驗，下次可以讓台灣其他地方有更多年輕人都勇敢站出來。」 \r 網路力量成功踏入議會，王浩宇臉書簡短的感言，感性說到「沒有人覺得青年素人參政是可能的，我衷心希望下一屆開始透過網路運用，青年參政可以成為常態，可以有更多年輕人一起進到議會，改變台灣基層政治。」 \r 升格為直轄市，中壢區市議員應選10席，卻有22人角逐，其中不乏沙場老將，包括現任議長邱奕勝、現任中壢市長魯明哲，更有藍綠各黨蟬聯多屆的資深議員，王浩宇發揮網路的力量開拓新型態的選戰打法，讓對手無法忽視他的威脅存在。 \r 結果王浩宇拿下1萬6269票，僅次於擁有豐富行政資源的魯明哲，王浩宇當選後走進中壢區市場向攤販謝票，除了道賀聲之外，也有人原先評估他會當選卻意外衝到第2高票而感到驚喜。從這次選舉的網路戰，不難看出網路世代悄悄從虛擬世界進入你我的生活，年輕人對政治的熱情，也開始從網路世界逐步回歸現實。"
"2014-11-30 17:39:36",「我是中壢人」虛轉實　王浩宇高票當選桃園市議員,http://www.ettoday.net/news/20141130/432890.htm,"http:\/\/static.ettoday.net\/images\/835\/d835541.jpg \r ▲ 六都最年輕！「我是中壢人」，團長王浩宇高票當選市議員。 \r 地方中心／桃園報導 \r 九合一大選，很多候選人打出網路牌，開設臉書粉絲專頁，桃園中壢也有1名政治素人參選市議員，他就是「我是中壢人」粉絲頁的創辦人兼團長，26歲的王浩宇這次帶著26萬人按讚的網路高人氣，決定跳出來從政，也不負眾望，以第2高票當選中壢區市議員，他也希望未來有更多年輕人，可以一起走入議會勇敢發聲。 \r 戴著眼睛，穿著T-shirt散發書生的氣質，外觀看起來沒幾歲，這次九合一選舉，桃園市中壢區綠黨市議員當選人王浩宇是這次六都市議員選舉最年輕的當選人，王浩宇指出，「其實一開始覺得（得票數）應該會在中間，沒有辦法衝這麼高，只是後來應該是這次年輕人投票率還蠻高的，所以有這樣的成績，所以還蠻感動的。」 \r 王浩宇今年26歲，說到他，大家可能有點陌生，但是他所創辦的「我是中壢人」臉書粉絲團，很多人一定聽過，擁有26萬粉絲，內容常有針對桃園中壢的時政評論，其實王浩宇就是這個粉絲專業的創辦人兼團長。 \r 傳統的選戰打法是組織動員、一步一腳印再透過口耳傳播塑造候選人形象達到拉票目的，很多政治人物設有臉書或是粉絲團，但平常疏於經營，是選前才急忙攬客搶「按讚」，選後又是晾在一旁，聊備一格。 \r ▼ 網路選戰漸成主流，我是中壢人人氣達26萬。（圖／翻攝自王浩宇臉書） \r http:\/\/static.ettoday.net\/images\/835\/d835540.jpg \r 王浩宇就是憑藉「經營」來表達對地方事關注，他表示，「其實我們一開始沒有想到網路可以虛轉實的這麼成功，但是我們其實很認真的把年輕人催出來投票，我們希望年輕人可以從政，那我希望透過這樣的一個經驗，下次可以讓台灣其他地方有更多年輕人都勇敢站出來。」 \r 網路力量成功踏入議會，王浩宇臉書簡短的感言，感性說到「沒有人覺得青年素人參政是可能的，我衷心希望下一屆開始透過網路運用，青年參政可以成為常態，可以有更多年輕人一起進到議會，改變台灣基層政治。」 \r 升格為直轄市，中壢區市議員應選10席，卻有22人角逐，其中不乏沙場老將，包括現任議長邱奕勝、現任中壢市長魯明哲，更有藍綠各黨蟬聯多屆的資深議員，王浩宇發揮網路的力量開拓新型態的選戰打法，讓對手無法忽視他的威脅存在。 \r 結果王浩宇拿下1萬6269票，僅次於擁有豐富行政資源的魯明哲，王浩宇當選後走進中壢區市場向攤販謝票，除了道賀聲之外，也有人原先評估他會當選卻意外衝到第2高票而感到驚喜。從這次選舉的網路戰，不難看出網路世代悄悄從虛擬世界進入你我的生活，年輕人對政治的熱情，也開始從網路世界逐步回歸現實。"
"2014-11-30 16:59:33",創「我是中壢人」他25歲當議員,http://www.cna.com.tw/news/firstnews/201411300197-1.aspx,（中央社記者邱俊欽桃園30日電）桃園市議員當選名單中，中壢區綠黨候選人王浩宇高票當選，他以「我是中壢人」粉絲團竄起的過程，令人見識科技時代的威力。
"2014-11-30 16:19:31","臉書世代選議員   科技新威力",http://www.cna.com.tw/news/aipl/201411300197-1.aspx,"（中央社記者邱俊欽桃園30日電)桃園市議員當選名單中，中壢區綠黨候選人王浩宇高票當選，他以「我是中壢人」粉絲團竄起的過程，令人見識科技時代的威力。  傳統選戰打法，是鎖定組織動員的綿密系統，靠著「一步一腳印、勤握每一雙手」，甚至透過支持者的口耳傳播，讓候選人內心更紮實。  但是今年中壢選區新科議員當選人王浩宇，不是走組織動員的老路，而是長年來以經營臉書（facebook)的方式，樹立對中壢的關心。  有些政治人物多在選舉前後才用臉書和青年選民搏感情，選後則「自動下架」，也未曾有更大熱情持續經營，畢竟有「臉書」，和經營「臉書粉絲團」有程度差異。  25歲的王浩宇首戰投入中壢區選戰，這個選區中有現任桃園縣議會議長邱奕勝、也有現任中壢市長魯明哲，更有藍綠各黨蟬聯多屆的資深議員。  在22搶10的中壢選區中，王浩宇拿下1萬6269票，僅次於擁有豐富行政資源的魯明哲，更贏過議會龍頭的邱奕勝。在他強力吸票下，讓藍綠資深議員「都掛了」。  選前不少人質疑王浩宇這樣的新人是否造成威脅？但是越近選舉，很多候選人已經預判「這一席鐵定要讓給他」的氛圍無法改變；新型態的選戰打法，顛覆傳統思維中所認知「網路是空氣票」、「新世代不投票」等刻板印象。  王浩宇在競選感言中表示，勝選除了運用網路及勤走社團外，從「太陽花學運」等各項喚起青年覺醒，才是最關鍵的過程。  從他成立的「我是中壢人」的臉書中，也可以看出網路世代中，結合智慧型手機的便利性，「快閃即Po」的特性，讓許多鄰里間需要知道的訊息，分享給粉絲團的成員。  此外，他也提供食衣住行育樂等資訊，讓粉絲「快速參與、快速回應」，並且藉由更多的連結，變化無窮，十分有趣，吸引更多粉絲關注臉書的發展。  尤其臉書世界的軟性資訊，不需要太多「正經八百」，談笑間的分享，比起參加造勢晚會激情有趣的多；「鄉民不喜歡，馬上可以跳下一則」，不用像政見發表的長篇大論。  中壢市雖為桃園的第二大票倉，也曾經因為「中壢事件」，被視為民主聖地，但這對於年輕世代選民距離遙遠，所以他們無法感受傳統地方政治氛圍；但透過臉書，卻可隨時分享、討論、發表訊息。  王浩宇的成功經驗，可能刺激更多年輕世代的「鄉民們」願意利用這種方式，關心所屬的居住空間；未來或許會有更多「我是XX人」的網路人因而從政崛起。1031130"
"2014-11-30 15:39:51","創黨18年首次 綠黨奪2席議員",http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/9100907.shtml,"【聯合報╱記者黃驛淵╱即時報導】 2014.11.30 03:36 pm 九合一大選落幕，綠黨打破創黨18年來的歷史記錄，首次在地方選舉中獲得兩席議員，包括桃園市中壢區的王浩宇，以及新竹縣竹東鎮五峰鄉的周江杰當選縣議員。綠黨表示，除感謝一路以來所有支持的公民，綠黨也會依循著「政治代理人公約」，持續與選民一起監督政治代理人並貫徹政見。 綠黨表示，王浩宇這次獲得1萬6269票，是該區第二高票，也被喻為是新世代網路票轉為實體票的代表；而長期在家鄉竹東地區投入較教育弱勢、土地環境的周江杰則獲得4402票，也同樣跳脫派系背景受到選民支持。"
"2014-11-30 14:59:52","跌破外界眼鏡！議員王浩宇 從臉書崛起",http://udn.com/NEWS/DOMESTIC/DOM3/9100729.shtml,"【聯合晚報╱記者李光儀\/台北報導】 2014.11.30 02:54 pm http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/9100729-3632029.jpg?sn=14173290570952 王浩宇經營臉書粉絲團「我是中壢人」，從中看到許多社會問題，讓他踏上參選之路。 報系資料照 民國77年次的王浩宇以新人之姿，不屬於任何主要政黨，在桃園市議員選舉中壢區拿下第二高票，僅次於現任中壢市長魯明哲，跌破外界眼鏡。長期經營「我是中壢人」臉書粉絲專頁的王浩宇，運用網路經營地方，算是這次選戰運用網路社群最成功的範例。王浩宇說，現在國民黨向他招手，希望一起監督桃園市政，他並不排除任何可能。「我是中壢人」累積26萬粉絲  王浩宇去年才退伍，算是社會新鮮人。早在大四，他在美國聖荷西大學唸書期間，成立了我是中壢人臉書粉絲專頁，短短時間內累積了26萬粉絲，位居全國地區性粉絲專頁的第一位，被網路雜誌評選為最具影響力的社群網站第八名。 我是中壢人社群網站不純粹是聯誼性社團，王浩宇放的文章，舉凡市政、社會批判、急難救助都包括在內，常常也引發廣泛討論。 王浩宇說，這個粉絲專頁與他當選有密切關係。他和伙伴從成立專頁以來，就不斷分析追蹤粉絲組成，總計26萬粉絲裡，有13萬設籍中壢市，其中88%有投票權，因他的潛在可開發選民，就高達10萬人。 他藉由粉絲專頁的優勢，介紹中壢著名的小吃、攤商，久而久之，夜市攤商會主動找他。因為他是學廣告行銷的，他趁此給攤商建議。許多攤商的生意變好，票也投給他。 開發App 掌握拜票行程 此外身為網路世代，他和團隊開發了一款APP軟體，結合Google Map，他可以掌握自己曾經到什麼地方拜票、演講，各來過多少次。沒有去或者去得比較少的地方，他再用傳統的派報、文宣補強，如此一來節省很多錢。他這場選戰只花了150萬，扣掉募款和選票補助，可望打平支出。 http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/9100729-3632029.jpg?sn=14173290570952"
"2014-11-30 14:59:52","跌破外界眼鏡！議員王浩宇 從臉書崛起",http://udn.com/NEWS/DOMESTIC/DOM3/9100729.shtml,"【聯合晚報╱記者李光儀\/台北報導】 2014.11.30 02:54 pm http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/9100729-3632029.jpg?sn=14173290570952 王浩宇經營臉書粉絲團「我是中壢人」，從中看到許多社會問題，讓他踏上參選之路。 報系資料照 民國77年次的王浩宇以新人之姿，不屬於任何主要政黨，在桃園市議員選舉中壢區拿下第二高票，僅次於現任中壢市長魯明哲，跌破外界眼鏡。長期經營「我是中壢人」臉書粉絲專頁的王浩宇，運用網路經營地方，算是這次選戰運用網路社群最成功的範例。王浩宇說，現在國民黨向他招手，希望一起監督桃園市政，他並不排除任何可能。「我是中壢人」累積26萬粉絲  王浩宇去年才退伍，算是社會新鮮人。早在大四，他在美國聖荷西大學唸書期間，成立了我是中壢人臉書粉絲專頁，短短時間內累積了26萬粉絲，位居全國地區性粉絲專頁的第一位，被網路雜誌評選為最具影響力的社群網站第八名。 我是中壢人社群網站不純粹是聯誼性社團，王浩宇放的文章，舉凡市政、社會批判、急難救助都包括在內，常常也引發廣泛討論。 王浩宇說，這個粉絲專頁與他當選有密切關係。他和伙伴從成立專頁以來，就不斷分析追蹤粉絲組成，總計26萬粉絲裡，有13萬設籍中壢市，其中88%有投票權，因他的潛在可開發選民，就高達10萬人。 他藉由粉絲專頁的優勢，介紹中壢著名的小吃、攤商，久而久之，夜市攤商會主動找他。因為他是學廣告行銷的，他趁此給攤商建議。許多攤商的生意變好，票也投給他。 開發App 掌握拜票行程 此外身為網路世代，他和團隊開發了一款APP軟體，結合Google Map，他可以掌握自己曾經到什麼地方拜票、演講，各來過多少次。沒有去或者去得比較少的地方，他再用傳統的派報、文宣補強，如此一來節省很多錢。他這場選戰只花了150萬，扣掉募款和選票補助，可望打平支出。 http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/9100729-3632029.jpg?sn=14173290570952"
"2014-11-30 13:50:18","桃園市王浩宇 26歲當選議員",http://news.cts.com.tw/cts/politics/201411/201411301548823.html,"說到六都市議員最年輕的當選人，就要來看到這位26歲的年輕人王浩宇，這次選舉以第二高票拿下桃園市議員，他以網路起家，三年前開始經營「我是中壢人」社團，在網路上做選民服務，過去一年他平均每天處理十件以上，比大多數市議員還要多。 王浩宇26歲，這次參選桃園市議員，拿下第二高票，在夜市裡一個一個謝票，攤商幾乎每個人都認識他，但他還有一個讓人熟知的身分，我是中壢人社團團長26萬個讚，得來不易，三年前開始經營，用臉書PO訊息和民眾互動，也用臉書做選民服務，過去一年他平均每天處理十件以上，比大多數市議員還多，社團人氣僅次於陳菊、朱立倫、柯文哲、賴清德、林佳龍等五人，成為六都市長之外候選人的「人氣王」，讚數化為選票，選擇把票投給這名26歲的年輕人，也希望他許桃園一個美好的未來。 \r                       \r                      【更多新聞詳情請上 - 華視新聞網 】"
"2014-11-30 13:50:18","桃園市王浩宇 26歲當選議員",http://news.cts.com.tw/cts/politics/201411/201411301548823.html,"說到六都市議員最年輕的當選人，就要來看到這位26歲的年輕人王浩宇，這次選舉以第二高票拿下桃園市議員，他以網路起家，三年前開始經營「我是中壢人」社團，在網路上做選民服務，過去一年他平均每天處理十件以上，比大多數市議員還要多。 王浩宇26歲，這次參選桃園市議員，拿下第二高票，在夜市裡一個一個謝票，攤商幾乎每個人都認識他，但他還有一個讓人熟知的身分，我是中壢人社團團長26萬個讚，得來不易，三年前開始經營，用臉書PO訊息和民眾互動，也用臉書做選民服務，過去一年他平均每天處理十件以上，比大多數市議員還多，社團人氣僅次於陳菊、朱立倫、柯文哲、賴清德、林佳龍等五人，成為六都市長之外候選人的「人氣王」，讚數化為選票，選擇把票投給這名26歲的年輕人，也希望他許桃園一個美好的未來。 \r                       \r                      【更多新聞詳情請上 - 華視新聞網 】"
"2014-11-30 08:59:13",【公庫】綠黨九合一大選選後聲明,http://www.appledaily.com.tw/realtimenews/article/politics/20141130/515731/%E3%80%90%E5%85%AC%E5%BA%AB%E3%80%91%E7%B6%A0%E9%BB%A8%E4%B9%9D%E5%90%88%E4%B8%80%E5%A4%A7%E9%81%B8%E9%81%B8%E5%BE%8C%E8%81%B2%E6%98%8E,"http:\/\/imgorg.appledaily.com.tw\/appledaily\/images\/pen_icon.png 本內容由公庫提供 感謝今天台灣所有投票給綠黨的選民，謝謝你們挺好的人選、挺好的政黨，你們是台灣新政治的開拓者，你們就是台灣社會「挺好的」選民！今天是綠黨繼 1996 年後，十八年來首次有候選人當選的關鍵時刻，對開創新政治的意義非凡！   綠黨在本次九合一選舉中有桃園（中壢）王浩宇、新竹縣（竹東、五峰）周江杰，兩位地方縣市議員候選人當選。   綠黨是全世界的環境政黨，我們用在地的行動，連結全球 91 個綠黨共同的進步價值。多年來，即便綠黨屢敗屢戰，卻依然不斷有人前仆後繼的加入，試圖透過....(完整內容)  更多公民運動相關資訊可在公庫的「社運發電機」找到！                                                                                                                                         ＜＜即時新聞動起來＞＞  【動即時】：最鄉民的影音頻道  【蘋論陣線】：最新評論及獨立媒體每日總覽  有話要說 投稿「即時論壇」   onlineopinions@appledaily.com.tw"
"2014-11-30 08:09:12",「我是中壢人」團長王浩宇　成六都最年輕議員,http://www.appledaily.com.tw/realtimenews/article/politics/20141130/515720/%E3%80%8C%E6%88%91%E6%98%AF%E4%B8%AD%E5%A3%A2%E4%BA%BA%E3%80%8D%E5%9C%98%E9%95%B7%E7%8E%8B%E6%B5%A9%E5%AE%87%E3%80%80%E6%88%90%E5%85%AD%E9%83%BD%E6%9C%80%E5%B9%B4%E8%BC%95%E8%AD%B0%E5%93%A1,"隨著太陽花學運、洪仲丘案的發生，讓網路公民力量隨之強大，甚至有網路名人也在這次選舉中脫穎而出。  今日出版的《自由時報》報導，臉書粉絲團「我是中壢人」團長之一王浩噢，代表綠黨參選中壢區市議員，一舉拿下中壢區第二高票，票數甚至贏過縣議長邱奕勝，以26歲的年紀成為六都中最年輕議員。(葉國吏\/綜合報導)                                                                                                                                  ＜＜即時新聞動起來＞＞  【動即時】：最鄉民的影音頻道  【蘋論陣線】：最新評論及獨立媒體每日總覽  有話要說 投稿「即時論壇」   onlineopinions@appledaily.com.tw"
